name,sport,longitude,latitude,opening_hours,contact:phone,website,addr:street,addr:city,addr:housenumber,addr:postcode,addr:country
FitSevenEleven,fitness,8.7105279,50.1111671,"Mo-Fr 06:00-23:00; Sa,Su 08:00-22:00; PH 08:00-22:00",,http://fitseveneleven.de/clubs/fitnessstudio-frankfurt-east,Hanauer Landstraße,Frankfurt am Main,120,60314.0,DE
höhenflug,,13.6776383,52.5229664,,,,,,,,DE
,fitness,9.068489,50.0043164,,,,,,,,DE
,fitness,9.0683754,50.0043172,,,,,,,,DE
,fitness,9.068604,50.0047076,,,,,,,,DE
,fitness,9.0684173,50.0049026,,,,,,,,DE
,fitness,12.2794399,50.8728405,,,,,,,,DE
Easy Fitness,,9.2375916,52.6402783,"Mo-Fr 07:00-22:00; Sa,Su 10:00-18:00; PH 10:00-13:00",,,,,,,DE
Medi-Fit,,9.2343974,52.6425946,"Mo-Fr 08:00-22:00; Sa,Su 10:00-18:00",,,,,,,DE
Die Box Crossfit Kaltenkirchen,fitness,9.9820366,53.8282764,,,https://crossfit-kaltenkirchen.de/,,,,,DE
,,10.2141065,47.7970498,,,,Im Priel,Altusried,3,87452.0,DE
Clever fit,,8.7530037,52.0776718,"Mo-Fr 06:00-23:00; Sa,Su 09:00-20:00",,https://www.clever-fit.com/de/fitnessstudio-in-der-naehe/bad-salzuflen/,Hoffmannstraße,Bad Salzuflen,19,32105.0,DE
,fitness,7.6508075,51.9521239,,,,,,,,DE
Yoga mit Stephan Evers,,12.7139146,52.4033686,,,https://www.yoga.stephanevers.de/,,,,,DE
Sporteve,,10.033833,53.5827629,"Mo,We 08:00-12:00,16:00-20:00; Tu,Th 09:00-12:00,16:00-20:00; Fr 09:00-13:00,16:00-19:00; Sa 09:00-14:00; Su 10:00-13:00",,,,,,,DE
Gym4us,,13.2853001,52.6628372,24/7,,,,,,,DE
Wellsports,,8.7632183,50.3540408,,,,,,,,DE
,fitness,8.1078698,51.5730714,24/7,,,,,,,DE
,fitness,8.1079026,51.573084,24/7,,,,,,,DE
,fitness,8.7636931,50.3742198,,,,,,,,DE
FITOMAT,,7.4178677,50.5507032,,,,Neuwieder Straße,Waldbreitbach,34,56588.0,DE
Tantrazentrum Leipzig,yoga,12.2951319,51.3543214,,,https://www.tantrazentrum-leipzig.de/,Stefan-Zweig-Straße,Leipzig,21,4178.0,DE
,fitness,8.4504957,48.0578918,,,,,,,,DE
Fitness Factory,,9.3733137,52.7814064,"Mo, We, Fr 09:00-21:00; Tu, Th 09:00-12:00,15:00-21:00; Sa 14:00-18:00; Su 10:00-15:00",,https://www.fitnessfactory-rethem.de,Stöckener Straße,Rethem (Aller),10,27336.0,DE
Irinas ZenLife,yoga;taichi,11.2805014,47.8580755,,,,,,,,DE
ThorTraining,multi,10.8794253,54.2075791,"Mo,We 07:00-12:00,15:00-20:00; Tu,Th,Fr 08:00-12:00,15:00-21:00, Sa 09:00-14:00, Su 09:00-13:00; Ph off",,https://www.thor-training.de,Lübecker Straße,Lensahn,105,23738.0,DE
Pilates & me,,7.6617637,47.7138706,,,https://www.pilates-kandern.de,,,,,DE
Hormon Yoga,yoga,13.8824316,52.5779075,,,,,,,,DE
Clever fit,,13.882026,52.5772231,,,,,,,,DE
BeYou Fitness GmbH,,11.3595101,47.766378,,,https://www.beyou-fitness.com/,,,,,DE
,fitness,8.74936,50.3330138,,,,,,,,DE
,fitness,8.7493214,50.333066,,,,,,,,DE
Kieser,,8.8121575,53.0818341,"Mo-Fr 07:00-21:30; PH,Sa,Su 09:00-18:00",,,Breitenweg,Bremen,3a,28195.0,DE
,fitness,8.3357531,51.6766544,,,,,,,,DE
BMVg Sportcontainer,,13.3610272,52.5085275,,,,,,,,DE
ELEMENT OUTDOOR Studio für Yoga und Bewegungslehre,yoga,12.4025951,51.3469599,,,https://www.element-ost.yoga/,Mariannenstraße,Leipzig,42,4315.0,DE
Sport- und Gesundheitszentrum,,9.8442449,52.9934351,,,,Stubbendorffweg,Soltau,8,29614.0,DE
EasyFitness,fitness,9.7630624,52.3658733,Mo-Fr 08:00-22:00; Sa-Su 08:00-18:00,,https://easyfitness.club/studio/easyfitness-hannover-sued/,Anna-Zammert-Straße,Hannover,27,30171.0,DE
Clever fit,,13.6020198,52.4828083,,,,,,,,DE
,ems,13.6023922,52.4833807,,,,,,,,DE
Michael K Fitness,fitness,10.618636,47.7801205,,,,,,,,DE
Rudertrainer,fitness,8.4919405,49.0072494,08:00-22:00,,,,,,,DE
Reckstange,fitness,8.49211,49.0072102,08:00-22:00,,,,,,,DE
Trainingsbank - Bicycle Cruncher,fitness,8.4922505,49.0071607,08:00-22:00,,,,,,,DE
Oberkörpertrainer-Pressen,fitness,8.491994,49.0072377,08:00-22:00,,,,,,,DE
Barren,fitness,8.4921834,49.0071745,08:00-22:00,,,,,,,DE
Slalomtrainer,fitness,8.4919006,49.0072592,08:00-22:00,,,,,,,DE
Hängelleiter,fitness,8.492091,49.0072247,08:00-22:00,,,,,,,DE
Reckstange,fitness,8.4920586,49.007224,08:00-22:00,,,,,,,DE
Hängelleiter,fitness,8.4920798,49.0072077,08:00-22:00,,,,,,,DE
Sprossenwand,fitness,8.492121,49.0072286,08:00-22:00,,,,,,,DE
Barren,fitness,8.4921028,49.007243,08:00-22:00,,,,,,,DE
,fitness,9.6504727,47.9546269,,,,,,,,DE
Clever Fit,,9.1230994,53.9006261,,,,Emil-von-Behring-Straße,Brunsbüttel,14,25541.0,DE
Clever fit,,10.8675678,48.0612072,"Mo-Fr 08:00-23:00; Sa,Su 08:00-22:00",,https://www.clever-fit.com/de/fitnessstudio-in-der-naehe/landsberg-am-lech/,Augsburger Straße,Landsberg am Lech,52,86899.0,DE
Tanz Fabrik Am Flütenhof,dancing,8.550417,51.754695,,,,,,,,DE
xDreamfit Immenstadt,fitness,10.227917,47.5569491,,,,Sonthofener Straße,Immenstadt im Allgäu,43,87509.0,DE
Korper und Seelen Werk,,10.6856987,51.870026,,,https://www.koerper-seelen-werk.de/,,,,,DE
,fitness,7.2412931,50.5488779,,,,,,,,DE
Körperformen,,10.3893305,53.2937592,,,,,,,,DE
,fitness,8.1739213,52.0987168,,,,,,,,DE
McFit,,10.919381,49.9002693,,+49 951 9 1778 920,,,,,,DE
,fitness,12.1308981,50.1760167,,,,,,,,DE
,fitness,8.63898,49.3440383,,,,,,,,DE
Flankensprung,fitness,8.636406,49.3468664,,,,,,,,DE
,fitness,10.6337488,53.8740459,,,,,,,,DE
,fitness,10.6339173,53.8740074,,,,,,,,DE
,fitness,10.6346487,53.873929,,,,,,,,DE
,fitness,10.6354704,53.8735165,,,,,,,,DE
,fitness,10.6350098,53.8733343,,,,,,,,DE
Fitness und Wellness Loft,,6.5967235,50.73278,Mo-Fr 09:00-22:00,,https://www.fitness-wellness-loft.com/,Gereonstraße,Vettweiß,151,52391.0,DE
Clever fit,fitness,13.4966691,52.6340691,Mo-Fr 06:00-23:00; Sa-Su 09:00-20:00,,,Walter-Friedrich-Straße,,1,13125.0,DE
it's ME time,,6.6428707,51.3540175,,,,,,,,DE
FitX,,12.1207829,49.0277655,24/7,,https://www.fitx.de/fitnessstudios/regensburg-reinhausen,,,,,DE
Kraftmanufaktur,,9.1715626,48.7096055,,,,,,,,DE
Kieser,,13.055101,52.4328444,"Mo-Fr 07:00-21:00; Sa, Su, PH 09:00-16:00",,,,,,,DE
HIT BLN,,13.396507,52.5310799,Mo-Fr 08:30-20:00; Sa 09:00-15:00,,,Ackerstraße,,155,,DE
Wanderhangeln,fitness,9.9877004,52.1385959,,,,,,,,DE
Flanken-Hocken,fitness,9.99239,52.1383375,,,,,,,,DE
Stützen,fitness,9.9887461,52.1395458,,,,,,,,DE
Sprunglauf,fitness,9.9885769,52.1394252,,,,,,,,DE
Stabilisation,fitness,9.9907658,52.1388008,,,,,,,,DE
Mobilisation,fitness,9.9857638,52.1396803,,,,,,,,DE
Balancieren,fitness,9.9875984,52.1378479,,,,,,,,DE
Schultergymnastik,fitness,9.9875857,52.1370302,,,,,,,,DE
Rückwärtssitz,fitness,9.9897097,52.1364922,,,,,,,,DE
Klimmzüge,fitness,9.9913981,52.136171,,,,,,,,DE
Kniebeugen,fitness,9.9886878,52.1367486,,,,,,,,DE
Rückenstrecker,fitness,9.9866366,52.1391266,,,,,,,,DE
Dehnen,fitness,9.9857405,52.1396434,,,,,,,,DE
Liegestütz,fitness,9.9937561,52.13808,,,,,,,,DE
Seithüpfen,fitness,9.9944997,52.1374671,,,,,,,,DE
Reifenschlange,fitness,9.9943898,52.1369035,,,,,,,,DE
Stammsteigen,fitness,9.992019,52.1369932,,,,,,,,DE
Trimm Dich Parcour Galgenberg,fitness,9.9857325,52.1396801,,,,,,,,DE
,fitness,10.2085391,51.8844352,,,,,,,,DE
,fitness,10.2087012,51.8844881,,,,,,,,DE
,fitness,10.2086512,51.8844737,,,,,,,,DE
,fitness,10.2085963,51.8844547,,,,,,,,DE
,fitness,10.2086224,51.8844652,,,,,,,,DE
Bushido Sportstudio,fitness,12.4777865,51.3466691,,,,,,,,DE
Clever fit,fitness,8.7102349,53.1682622,,,,,,,,DE
Crossfit,fitness,8.7308666,50.1119149,,,,,,,,DE
,fitness,11.837816,50.9600751,,,,,,,,DE
Fitomat,,13.9224433,52.530118,,,,,,,,DE
Meridian Spa,,9.961625,53.5796876,"Mo-Fr 07:00-23:00; Sa,Su 09:00-22:00",,http://www.meridianspa.de/,,,,,DE
EasyFitness,,12.1055493,49.0003214,"Mo-Su, PH 05:00-24:00",,https://easyfitness.club/studio/easyfitness-regensburg/,Rudolf-Vogt-Straße,Regensburg,23,93053.0,DE
Tribe Yoga Base,yoga,9.9606901,53.5713117,,,https://tribeyogabase.de,Weidenstieg,,17,,DE
,fitness,13.2659328,52.6736575,,,,,,,,DE
,fitness,13.2658974,52.6736617,,,,,,,,DE
,fitness,13.265862,52.6736659,,,,,,,,DE
Simone Klatt,yoga,11.5359897,48.1489835,"""nach Vereinbarung""",,,,,,,DE
,fitness,11.3365476,49.5561047,,,,,,,,DE
YOGALIEBE,yoga,9.2835145,48.5366852,,,,Enzianhöfe,Metzingen,2,72555.0,DE
Studio 108,yoga,13.3983889,52.5673491,,,,,,,,DE
bodyFitness & Gesundheitsclub,fitness;yoga;pilates;herzkreislauftraining,14.9720991,51.1682525,"Mo-Fr 08:00-21:00, Sa 10:00-16:00; Su,PH off",,https://www.bodyfitgoerlitz.de/,Nieskyer Straße,Görlitz,100,2828.0,DE
,fitness,11.8576553,47.7175433,,,,,,,,DE
,fitness,11.858077,47.7186962,,,,,,,,DE
Körperformen,fitness,7.2040141,50.7960501,,,https://www.körperformen.com/studios/ems-training-siegburg/,Bahnhofstraße,,20,,DE
Basic Fit,,7.7862785,49.4523413,,,,,,,,DE
,fitness,13.0860031,54.3265292,,,,,,,,DE
,fitness,8.2636574,50.0988671,,,,,,,,DE
,fitness,8.2635028,50.0988023,,,,,,,,DE
,fitness,8.2633556,50.0987203,,,,,,,,DE
,fitness,8.263156,50.0986329,,,,,,,,DE
Activ-Parcour am Zeulenroda-Meer,fitness,11.9659824,50.6593225,,,,,,,,DE
FitVital,,10.919808,49.8947113,"Mo-Fr 06:00-23:00; Sa,Su 09:00-20:00",+49 951 9176121,,,,,,DE
,fitness,11.7086973,50.2399585,,,,,,,,DE
,fitness,11.7097988,50.239337,,,,,,,,DE
,fitness,11.7097648,50.2394726,,,,,,,,DE
,fitness,11.7094559,50.2395996,,,,,,,,DE
,fitness,11.7090622,50.2395694,,,,,,,,DE
,fitness,11.7091562,50.2395637,,,,,,,,DE
Yoga Praxis,yoga,11.7514818,48.4080625,,,https://yoga-praxis.net/,Asamstraße,Freising,36,85356.0,DE
,fitness,11.971443,50.6603232,,,,,,,,DE
FabiansBOX,fitness;circeltraining,10.2626599,47.523711,,,,Illerstraße,Sonthofen,10,87527.0,DE
bm-Sportstudio,fitness,10.2657426,47.5252334,"Mo-Fr 07:00-21:00, Sa-Su 10:00-17:00",,https://bm-sportstudio.de/,Bolgenstraße,Sonthofen,7,87527.0,DE
Athletics Fittnesstudio,,10.22394,50.3369709,Mo-Fr 08:30-22:00; Sa 10:00-17:00; Su 10:00-15:00,,,Industriestraße,Bad Neustadt an der Saale,21,97616.0,DE
Bodyvital,,11.373506,48.1967785,,,,,,,,DE
fit+ Ottendorf-Okrilla,fitness,13.8170699,51.1823894,,,,Radeburger Straße,Ottendorf-Okrilla,51d,1458.0,DE
clever fit,,9.1404761,53.4872607,Mo-Fr 06:00-23:00; Sa-Su 09:00-21:00,,https://www.clever-fit.com/de/fitnessstudio-in-der-naehe/bremervoerde/,Ludwigstraße,Bremervörde,14,27432.0,DE
Body Culture Kleyerstraße,fitness,8.6233937,49.8605609,"Mo,Mi,Fr 06:00-22:30; Tu, Do 08-22; 30; Sa-Su 09:00-21:00",,https://www.bodyculture.de,Kleyerstraße,Darmstadt,4,64295.0,DE
MACH1,martial_arts,8.345345,49.0097595,"Mo-Fr 12:00-21:30; Sa 12:00-16:00; Su,PH off",,,Pfannkuchstraße,Karlsruhe,3a,76185.0,DE
BLN Athletics,,13.4816451,52.5142111,,,,,,,,DE
Gym 10,fitness,10.8686478,48.4168863,24/7,,,Daimlerstraße,Gersthofen,5,86368.0,DE
,fitness,7.30037,50.5214793,,,,,,,,DE
Fitbox,fitness,7.6467067,51.9633549,"Mo-Fr 10:00-18:00; Sa 10:00-15:00; Mo-Sa ""Jederzeit nach individueller Vereinbarung""",,,Warendorfer Straße,Münster,60,48145.0,DE
Trainingsraum,,9.2776129,51.048414,,,,,,,,DE
Fun-Fitness,,9.2771352,51.0488843,,,,,,,,DE
Olympic Fitness,,9.2821666,51.046589,,,,,,,,DE
Flexx Fitness,,6.9094777,50.938948,,,,,,,,DE
Fight & Athletic Gym,fitness,14.0553682,52.3687025,,,,,,,,DE
,fitness,7.1051496,50.5800645,,,,,,,,DE
,fitness,8.1452213,52.1402519,,,,,,,,DE
Shanta-Yoga Leipzig,yoga,12.3620612,51.337383,,,https://www.shanta-yoga-leipzig.com,Schrebergäßchen,,2,,DE
New Fit 24,fitness,6.5732467,51.0020185,,+49 2272 9061740,,,,,,DE
Benefit,,10.018568,53.6013077,,,,,,,,DE
Beri Fitness,,8.2047619,48.0547947,"Mo-We,Fr 09:00-21:00; Sa-Su 10:00-13:00; Th 14:00-21:00",,https://www.beri-fitness.de/,Kirnerstraße,Furtwangen im Schwarzwald,14,78120.0,DE
M-Fitnesscenter Nordbad,fitness;swimming,11.5640682,48.1601191,"Mo-Fr 07:30-23:00; Sa-Su,PH 09:00-23:00",,https://www.swm.de/baeder/fitness,Schleißheimer Straße,München,142,80797.0,DE
Bodystreet,,6.8733962,51.1650313,"Mo-Fr 08:00-21:00; Sa 08:00-15:00; ""nach Vereinbarung""",+49 211 98960147,https://www.bodystreet.de/studio/bodystreet-duesseldorf-benrath,,,,,DE
Takemusu-Ryu Aiki Dojo Schifferstadt,,8.3818726,49.3767318,,,,,,,,DE
Clever fit,,8.3317916,49.8635315,,,,,,,,DE
Kampf & Kraftwerk,,9.374806,51.6754809,"Mo-Fr 08:00-23:00; Sa,Su 09:00-18:00;PH off",,,,,,,DE
,fitness,12.586674,48.8660787,,,,,,,,DE
EMS Studio,,13.0849104,54.3098463,,,,,,,,DE
,fitness,9.4252392,51.3087012,,,,,,,,DE
B-touched Yoga by Bianca,yoga,13.295109,52.6402199,,,https://b-touched-yoga.com/,Königsbacher Zeile,Berlin,23,13465.0,DE
Reha Fit e.V.,,9.9701932,53.8325281,,,,,,,,DE
Mosaik,,10.5543514,53.3772508,,,https://mosaik-fitness.de/,,,,,DE
Mrs. Sporty,,11.5737083,48.1664836,"Mo-Th 08:30-13:00,16:00-20:00; Fr 09:00-13:00,15:00-19:00; Sa 09:00-13:00",,https://www.mrssporty.de/club/muenchen-schwabing/,,,,,DE
Hej Marne!,yoga,9.0112359,53.9517513,,,,,,,,DE
All Time,,12.4972859,50.5370768,"Mo-Fr 09:00-21:00; Sa 09:00-17:00; Su,PH off",+49 176 41065222,,Wernesgrüner Straße,Steinberg,1,8237.0,DE
All Time,,12.1651248,50.4155362,24/7,+49 174 9186718,,Schillerstraße,Oelsnitz/Vogtl.,8,8606.0,DE
,fitness,8.8488945,52.9826253,,,,,,,,DE
,fitness,8.8488764,52.9826585,,,,,,,,DE
,fitness,8.848835,52.9825694,,,,,,,,DE
,fitness,8.848876,52.9827372,,,,,,,,DE
,fitness,8.8487949,52.9828204,,,,,,,,DE
,fitness,8.8487919,52.9827797,,,,,,,,DE
All Time,,13.011503,50.5878234,24/7,+49 174 9186718,,Wiesaer Straße,Annaberg-Buchholz,2c,9456.0,DE
Fitomat,fitness,10.6508809,53.7798839,24/7,,https://fitomat.club,Beidendorfer Weg,,30,,DE
,fitness,12.9118715,50.8406793,,,,,,,,DE
Unique Fitnessclub Stuttgart,fitness,9.1467364,48.7680638,Mo-Fr 07:30-23:00; Sa-So 9:00-20:00,,https://uniquefitnessclub.de/,Rotenwaldstraße,Stuttgart,140,70197.0,DE
,fitness,13.4613293,52.5559506,,,,,,,,DE
Top Five,,9.3263017,48.0469504,,,,,,,,DE
TURM ErlebnisCity,fitness,13.2581269,52.7498705,,,https://www.erlebniscity.de/fitnesscenter,,,,,DE
Postsportverein Heide,fitness,9.0953305,54.1981366,,,https://psv692022.postsv-heide.de/,Am Kirchhof,Heide,5,25746.0,DE
Anastasia Fitness Club,,11.5044613,48.5311116,,,https://www.anastasia-fitness-club.de/,,,,,DE
Bodystreet,,6.5649826,51.330095,,,,,,,,DE
Hammer Store Fitnessgeräte,fitness,8.2426945,50.0730367,"Mo-Fr 10:00-19:00, Sa 10:00-18:00",,https://www.hammer.de/hammer-stores/hammer-store-wiesbaden,Bahnhofstraße,Wiesbaden,67,65185.0,DE
Clever fit,fitness,14.1838136,51.1328584,Mo-Fr 06:00-23:00,+49 3594 7454682,https://www.clever-fit.com/de/fitnessstudio-in-der-naehe/bischofswerda,Lessingstraße,Bischofswerda,1,1877.0,DE
Terra Sports,,8.6153251,52.3034454,,,,,,,,DE
Megafit,fitness,13.5921607,51.1203484,"Mo-Fr 08:00-22:00; Sa,PH 09:00-14:00; Su 09:00-16:00",,https://megafit-fitness.de/megafit-radebeul/,Nach der Schiffsmühle,Radebeul,8,1445.0,DE
,fitness,9.3196935,47.6734568,,,,,,,,DE
,fitness,9.3197144,47.6734872,,,,,,,,DE
Bewegungs Lounge,fitness,9.2776573,50.2064792,,,,Spessartstraße,Biebergemünd,54b,63599.0,DE
Mrs. Sporty,,13.6807089,51.1022755,Mo-Su 06:00-22:00,,https://www.mrssporty.de/club/radebeul,Meißner Straße,Radebeul,79,1445.0,DE
yoga mit chiara,yoga,10.5045004,52.2582867,,,,,,,,DE
,fitness,13.4070059,52.5143916,,,,,,,,DE
,,8.8596216,51.2719478,Mo-Su 06:00-22:00,,,,,,,DE
LIVING Fitness-Studio,fitness,10.3228913,50.9720855,,,,Frauenplan,Eisenach,8,99817.0,DE
Bikram Yoga München,yoga,11.534868,48.1532444,,,https://www.bikramyogamuenchen.de/,Leonrodstraße,,6,,DE
,fitness,9.4345251,48.9171216,,,,,,,,DE
,fitness,7.0826297,51.5999693,,,,,,,,DE
,fitness,7.0832835,51.6002505,,,,,,,,DE
Sportbox,fitness,12.9526221,48.8492521,06:00-22:00,,https://www.sportbox.de/sportler/,,,,,DE
Family Fit,yoga,10.098111,54.3376295,,,https://familyfit-kiel.de/,Eichkoppelweg,Kronshagen,74,24119.0,DE
Clever fit,,12.6812413,49.2064873,"Mo-Fr 06:00-00:00, Sa-Su 08:00-22:00",,https://www.clever-fit.com/cham,Gewerbepark Chammünster Nord,Cham,3,93413.0,DE
EVOPE Performance Center,crossfit;martial_arts;hyrox;hiit,13.4507477,52.5365531,,,https://evope.com/pages/gym-memberships,Storkower Straße,Berlin,105,10407.0,DE
Gesundheitszentrum Westmünsterland,,6.9926702,52.0702282,Mo-Th 07:30-21:30; Fr 07:30-21:00; Sa-Su 09:00-15:00,,https://www.gz-wml.de/,Wüllener Straße,,95,48683.0,DE
Gesundheitszentrum Westmünsterland,,6.9982656,51.9541503,Mo-Th 08:00-20:30; Fr 08:00-19:30; Sa 09:00-13:00,,,,,,48712.0,DE
Gesundheitszentrum Westmünsterland,,6.6284041,51.8546347,Mo-Fr 07:00-21:00; Sa 08:00-14:00; Su 10:00-16:00,,,,,,46397.0,DE
Sensing Yoga,yoga,13.3611178,52.5509589,,,,,,,,DE
Inspire Yoga Walsrode,yoga,9.5869272,52.8627739,,,https://inspire-yoga-walsrode.de/,Neue Straße,Walsrode,21,29664.0,DE
,fitness,10.9354071,48.2322573,,,,,,,,DE
,fitness,10.9351704,48.2322145,,,,,,,,DE
,fitness,10.9348076,48.2321897,,,,,,,,DE
,fitness,10.934884,48.2321003,,,,,,,,DE
,fitness,10.935965,48.2325148,,,,,,,,DE
,fitness,10.936028,48.2326381,,,,,,,,DE
,fitness,10.9360508,48.2328409,,,,,,,,DE
,fitness,10.9358523,48.2327721,,,,,,,,DE
,fitness,10.9355868,48.2327015,,,,,,,,DE
,fitness,10.9352166,48.232622,,,,,,,,DE
,fitness,10.9347419,48.2325979,,,,,,,,DE
,fitness,10.9346627,48.2325104,,,,,,,,DE
,fitness,10.9344844,48.2325568,,,,,,,,DE
,fitness,10.9344629,48.2322361,,,,,,,,DE
,fitness,10.9343784,48.2325479,,,,,,,,DE
,fitness,11.4532669,48.0770968,,,,,,,,DE
,fitness,11.4544174,48.0766015,,,,,,,,DE
,fitness,11.4552454,48.0759401,,,,,,,,DE
,fitness,11.4561809,48.075409,,,,,,,,DE
,fitness,11.4575922,48.0755217,,,,,,,,DE
,fitness,11.4579061,48.0765485,,,,,,,,DE
,fitness,11.4588248,48.0775007,,,,,,,,DE
,fitness,11.4596226,48.0781937,,,,,,,,DE
,fitness,11.4609678,48.0792231,,,,,,,,DE
,fitness,11.4621198,48.0803261,,,,,,,,DE
,fitness,11.4617417,48.0809954,,,,,,,,DE
,fitness,11.4607878,48.0818962,,,,,,,,DE
,fitness,11.4607068,48.0825844,,,,,,,,DE
,fitness,11.460174,48.0829639,,,,,,,,DE
,fitness,11.4604796,48.0838198,,,,,,,,DE
,fitness,11.4602902,48.0841578,,,,,,,,DE
,fitness,10.2130625,51.6084902,,,,,,,,DE
Körperformen,,8.6685669,49.3788398,"""Termine nach Vereinbarung""",,https://www.körperformen.com/studios/ems-training-heidelberg/,Schwetzinger Straße,Heidelberg,51,69124.0,DE
,fitness,13.2760601,52.6781724,,,,,,,,DE
,fitness,13.2759039,52.6781619,,,,,,,,DE
,fitness,13.2759642,52.6782195,,,,,,,,DE
,fitness,8.5192344,49.0466073,,,,,,,,DE
,fitness,12.2232046,54.0634282,,,,,,,,DE
Körperformen,fitness,7.8936754,49.9688565,,,https://www.körperformen.com/studios/ems-training-bingen/,,,,,DE
redfit & fitness & sports,,8.0283022,52.9483866,"Mo-Th 08:00-22:00; Fr 08:00-21:00; Sa 10:00-16:00; Su,PH off",,,Gutenbergstraße,Garrel,4,49681.0,DE
,fitness,10.2789223,54.3575885,,,,,,,,DE
,fitness,11.0257102,49.6027531,,,,,,,,DE
fitbox Oldenburg Bürgerfelde,,8.1965061,53.1703435,Mo-Fr 09:00-20:00; Sa 10:00-16:00,,https://fitbox.de/de/studios/fitbox-oldenburg-buergerfelde,,,,26127.0,DE
trendyONE,fitness,9.9606178,48.3995511,,,,,,,,DE
,fitness,8.7253493,50.366832,,,,,,,,DE
,fitness,11.9587258,51.5035467,,,,,,,,DE
,fitness,11.9587491,51.5035285,,,,,,,,DE
,fitness,11.9587701,51.503506,,,,,,,,DE
Calisthenics Outdoor Fitnesspark,fitness,10.6981878,53.6275052,,,,,,,,DE
Tai Chi und QiGong,,10.0048119,48.3845899,,,https://www.taichi.de,,,,,DE
,fitness,10.6265718,50.2076504,,,,,,,,DE
Nature Womb,yoga,13.6509908,52.4069695,"Mo,Th 07:45-21:30; Tu 07:45-20:30; We 09:15-20:30; Fr 07:45-22:00",,https://www.nature-womb.de/,Eppenbrunner Weg,Berlin,30,12559.0,DE
,fitness,9.1256657,48.7635909,,,,,,,,DE
Happy Fit,,12.4922071,51.3740631,"Mo-Fr 08:00-12:00,16:00-21:00",,,,,,,DE
,fitness,7.5559882,51.5984839,,,,,,,,DE
,fitness,7.5579862,51.5982059,,,,,,,,DE
CrossFit Trier,crossfit,6.6762903,49.7699548,,,https://crossfittrier.com,Metternichstraße,Trier,37,54292.0,DE
Körperformen Physio,,6.3578324,50.9230564,Mo-Fr 08:00-19:30,,,,,,,DE
ShapeUp -fit for life-,fitness;karting,12.8873906,47.7365961,Mo-Fr 05:00-22:00; Sa-Su 08:00-22:00,,https://www.shapeup-fitness.de/,Frühlingstraße,Bad Reichenhall,66,83435.0,DE
PhysioFit Lauterbach,fitness,9.3899739,50.6366033,"Mo 08:00-12:00, 13:00-18:00; Tu 08:00-12:30, 14:30-18:00; We 08:00-12:00, 14:30-18:00; Th 08:00-12:30, 15:00-18:00; Fr 08:00-12:30, 13:00-18:00",,https://www.physiofit-lauterbach.de/,Alexander-Stöpler-Straße,,26,,DE
Wellness-Garden,,6.7129041,51.5458459,,,,,,,,DE
Sportstudio Filor,,6.6566245,51.4033446,,,,,,,,DE
Mrs. Sporty,,9.7133268,50.5594489,,,,,,,,DE
Dein Wohlfühlort - Kurse - Coaching - Retreats,yoga,13.8479801,51.0077756,,,https://bikinigefluester.de/,Berthold-Haupt-Straße,Dresden,82,1259.0,DE
,fitness,8.4820492,48.9571116,,,,,,,,DE
Schacht4 Fitness,,6.3390785,51.4092328,"Mo-Fr 09:00-22:00; Sa,Su 08:00-16:00",+49 2836 9726410,,,,,,DE
Yogaraum Dachau,yoga,11.4239537,48.2468798,,,https://yogaraum-dachau.de/,Wilhelm-Maigatter-Weg,Dachau,1,85221.0,DE
,fitness,7.0241803,50.938434,,,,,,,,DE
,fitness,13.4412926,52.4482755,,,,,,,,DE
VITA Gesundheit,fitness,7.8279514,51.6704938,,,,,,,,DE
Body Street,,9.8874194,53.5594199,Mo-Fr 09:00-20:00; Sa 09:00-15:00,,,,,,,DE
,fitness,9.777684,52.4116508,,,,,,,,DE
,fitness,8.9414275,48.4741608,,,,,,,,DE
Body Street,,10.0191384,53.5808559,Mo-Th 10:00-20:00; Fr 10:00-18:00; Sa 09:00-14:00,,,,,,,DE
,fitness,11.025192,49.5857301,,,,,,,,DE
,fitness,13.7143228,52.4306996,,,,,,,,DE
,fitness,13.7148726,52.4300039,,,,,,,,DE
sportsCircle the lounge,boxing;taekwondo;martial_arts;zumba,7.242765,51.4918542,,,,Castroper Straße,Bochum,205a,44791.0,DE
Fitnessloft,,6.9573538,50.9482671,Mo-Fr 06:00-23:00; Sa-Su 09:00-20:00,,https://fitnessloft.de/fitnessstudios/koeln/,Eigelstein,,80-88,,DE
,fitness,11.0067031,50.990066,,,,,,,,DE
,fitness,7.1275152,50.5433916,,,,,,,,DE
studio k,,8.4183988,48.1404314,,,https://www.std-k.de/,Rathausstraße,,9,,DE
,fitness,13.2133059,54.3028654,24/7,,,,,,,DE
,fitness,6.6490892,51.2087236,,,,,,,,DE
Bodystreet,,10.0056605,52.446335,,,,,,,,DE
Fitnesspark Osterath,,6.6252722,51.2684166,"Mo-Fr 06:00-22:00; Sa,Su,PH 06:00-18:00",,https://fitnesspark-osterath.de/,Meerbuscher Straße,Meerbusch,57,40670.0,DE
Yogatribe,yoga,13.3991704,52.5244747,,,https://www.yogatribe.de/,Große Hamburger Straße,,19A,,DE
,fitness,8.6779835,49.3776291,,,,,,,,DE
Timo Wahl Yoga,yoga,8.6473637,50.1225225,,,https://timowahl.de/,,,,,DE
