name,sport,longitude,latitude,opening_hours,contact:phone,website,addr:street,addr:city,addr:housenumber,addr:postcode,addr:country,processed
Mrs. Sporty,,7.0631099,51.1519168,,,,Bergerstraße,Solingen,,42657.0,DE,True
Fit mit BEA,yoga,7.1964156,50.9197177,,,http://www.fit-mit-bea.de,Am Hammer,Rösrath,,51503.0,DE,True
EMS Training Berlin,,13.3246233,52.475808,"Mo,We,Fr 10:00-20:00; Tu,Th 13:00-20:00; Sa 10:00-14:00",,http://www.ems-training-berlin.de/,Südwestkorso,Berlin,,12161.0,DE,True
A.N.D. Letics Fitnessstudio,fitness,6.9873843,51.8935019,,,,Schulstraße,Velen,11,46342.0,DE,True
,fitness,11.6847684,48.1273312,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6845284,48.1276436,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6847698,48.1274861,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6847698,48.1274404,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6847778,48.1272596,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6847751,48.1271934,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
,fitness,11.6850205,48.1272686,,,,Flughafen-Riem-Straße,München,,81829.0,DE,True
STZ,fitness,8.6785864,49.4359478,,,https://stz-heidelberg.de/,Im Weiher,Heidelberg,12,69121.0,DE,True
Aktiv Pro Gesundheit Rinteln e.V.,fitness,9.0805006,52.1855449,"Mo,We 09:00-12:00,15:00-21:00; Tu,Th 09:00-12:00,16:00-21:00; Fr 09:00-12:00,16:00-21:00; Sa 14:00-17:00; Su 10:00-13:00",,http://fitness.gosports-rinteln.de/,Bäckerstraße,Rinteln,14,31737.0,DE,True
,fitness,9.0799695,52.1855991,,,,Bäckerstraße,Rinteln,14,31737.0,DE,True
Skyline Sportsclub,fitness,12.3644114,51.3406211,,,https://www.skyline-sportsclub.de/,Elsterstraße,Leipzig,24,4109.0,DE,True
Oma Om Yoga,yoga,13.4452931,52.4734928,,,,Richardstraße,Berlin,43,12055.0,DE,True
Fitbox,,13.332784,52.4694551,Mo-Fr 08:00-20:30; Sa 09:00-16:00,,https://fitbox.de/de/studios/fitbox-berlin-friedenau,Rheinstraße,Berlin,17,12159.0,DE,True
,fitness,11.3724408,47.7560036,,,,Am Schloßbichl,Penzberg,,82377.0,DE,True
elanos Sport & Wellness,fitness;pilates,10.0665426,52.5631429,"Mo-Fr 09:00-22:00; Tu,Th 15:00-22:00; Sa,Su 10:00-17:00",,https://elanos.de,Gewerbering,Adelheidsdorf,6,29352.0,DE,True
Yoga Connection,yoga,10.4035403,53.2225711,,,https://www.yoga-connection.net/,Gaußstraße,Lüneburg,15,21335.0,DE,True
,fitness,9.7382024,52.3560859,,,,Papageienbrücke,Hannover,,30169.0,DE,True
LIFE Woman,fitness,10.0498508,48.3281827,,,http://fitness-senden24.de,Daimlerstraße,Senden,,89250.0,DE,True
,fitness,11.7281107,50.8370251,,,,Pfarrwinkel,Tröbnitz,,7646.0,DE,True
Gesundheits- & Kampfkunstschule e.V.,,10.3003633,50.434004,,,,Stockheimer Straße,Mellrichstadt,25,97638.0,DE,True
Yami's Gym,,8.7440449,50.3670051,"We 08:00-12:00, Mo, Fr-Sa 09:00-12:00, Mo-We 17:00-21:00, Th 17:00-20:00, Fr 17:00-19:00",,,Nördlicher Park,Bad Nauheim,6,61231.0,DE,True
HealthFitness Weinstadt,,9.3668557,48.8132771,"Mo-Fr 09:00-21:00; Sa 12:00-18:00; PH,Su 09:00-15:00",,,Strümpfelbacher Straße,,1,71384.0,DE,True
Sporthäusel,,7.7144504,50.3866086,Mo-Su 07:00-22:00,+49 157 535 913 64,,Hauptstraße,Neuhäusel,1,56335.0,DE,True
aktiv,,11.1786839,48.8932046,Mo-Fr 08:30-21:00; Sa 13:00-20:00; Su 09:00-13:00,,https://www.aktiv-eichstaett.de/,Burgstraße,Eichstätt,,85072.0,DE,True
Knorr Fit Arena,,9.7633613,49.4967887,,,,Daimlerstraße,Bad Mergentheim,,97980.0,DE,True
,fitness,8.5237856,50.0495221,24/7,,,Grenzweg,Kelsterbach,,65451.0,DE,True
Kleine Wassertretstelle,fitness,10.2735118,47.457712,,,,Am Anger,Fischen im Allgäu,,87538.0,DE,True
,fitness,11.8851657,53.728827,,,,Bungalowsiedlung,Loiz,,19406.0,DE,True
Clever fit,fitness;gymnastics;exercise,7.4045179,49.5374775,,,,Lehnstaffel,Kusel,,66869.0,DE,True
Calisthenics Park,fitness,10.9570404,49.632659,,,,ERH 31,Mark,,91096.0,DE,True
,fitness,7.2173644,50.3345591,,,,Waldstraße,Mayen,,56727.0,DE,True
,fitness,9.221393,49.7238922,,,,Mainstraße,Großheubach,,63920.0,DE,True
,fitness,9.2213434,49.7238714,,,,Mainstraße,Großheubach,,63920.0,DE,True
,fitness,9.2212804,49.7238515,,,,Mainstraße,Großheubach,,63920.0,DE,True
,fitness,9.2212187,49.7238359,,,,Mainstraße,Großheubach,,63920.0,DE,True
,fitness,9.2211503,49.7238255,,,,Mainstraße,Großheubach,,63920.0,DE,True
Vitalis Fitnessclub Babenhausen,,10.2579267,48.1479476,,,https://www.fitness-babenhausen.de/,Krumbacher Straße,Babenhausen,24,87727.0,DE,True
,fitness,10.2700759,47.4571941,,,,Am Anger,Fischen im Allgäu,,87538.0,DE,True
,fitness,9.1428393,49.8064812,,,,Am Mainbogen,Erlenbach am Main,,63906.0,DE,True
JOHN REED Fitness,,10.8858408,48.3671904,06:00-24:00,,https://johnreed.fitness/clubs/augsburg,Viktoriastraße,Augsburg,3,86150.0,DE,True
,fitness,13.3369783,52.5492663,,,,Transvaalstraße,Berlin,,13351.0,DE,True
,fitness,13.3365078,52.5489761,,,,Transvaalstraße,Berlin,,13351.0,DE,True
,fitness,13.3368184,52.5491581,,,,Transvaalstraße,Berlin,,13351.0,DE,True
,fitness,13.3363068,52.5488553,,,,Transvaalstraße,Berlin,,13351.0,DE,True
,fitness,13.3367037,52.5490795,,,,Transvaalstraße,Berlin,,13351.0,DE,True
fitness Lounge,,9.9856308,53.4613687,,+49 40 360992020,,Hans-Fitze-Straße,Hamburg,,21073.0,DE,True
Blue Panta,yoga,13.3424248,52.5527066,"Mo-Th 07:30-11:30,18:00-22:00; Fr 07:30-11:30,18:00-20:30; Sa 10:00-14:00; Su 10:00-19:30",+49 30 27977983,,Transvaalstraße,Berlin,11,13351.0,DE,True
Peyga Pilates,,12.1323777,54.0886146,,+49 381 243 56 17,https://www.peyga-pilates.de/,Kröpeliner Straße,Rostock,60,18055.0,DE,True
Traditional Taekwondo Donau-Ries,taekwondo,10.7835045,48.7164132,"Mo-We,Fr 18:30-19:30 open ""🥋"", Th 19:45-20:30 open ""🥋"", Sa,Su 10:00-11:00 open, Mo,Tu,Fr 16:00-16:59 open ""🧒"", Mo-Fr 17:00-18:00 open ""🧒"", PH open ""📜""",,,Kapellstraße,Donauwörth,27,86609.0,DE,True
Do More Yoga,yoga,8.3618864,49.6359292,,,,Schillerstraße,Worms,,67547.0,DE,True
Reiss Vitality Stoffwechselanalyse,,9.7876247,52.3725483,,+491755979238,,Breithauptstraße,Hannover,2,30625.0,DE,True
Yogazeit Stråla,yoga,13.3401936,52.4758116,,,https://yogazeit-berlin.de/,Hauptstraße,Berlin,69,12159.0,DE,True
Easyfitness,fitness,8.935385,53.0899895,,,,Rockwinkeler Heerstraße,Bremen,14,28355.0,DE,True
Bewegungslounge,,9.2981105,50.3035614,,,,Wächtersbacher Straße,Schlierbach,44,63636.0,DE,True
,fitness,11.4754491,49.3136002,24/7,,,B 299a,Loderbach,,92348.0,DE,True
Vitalzentrum im Kurpark,,9.7803046,49.4950338,,,,Dr.-Leopold-Weg,Bad Mergentheim,,97980.0,DE,True
StudioPlus,fitness,9.2147119,48.702122,Mo-Fr 08:00-22:00; Sa-Su 10:00-16:00,,https://www.studioplus.ag/,Scharnhauser Straße,Stuttgart,4,70599.0,DE,True
Yoga Sukha,yoga,7.1023736,50.9876721,,,,Hermann-Löns-Straße,Bergisch Gladbach,45,51469.0,DE,True
Yogavihar,yoga,13.3044631,52.5162635,,,,Wilmersdorfer Straße,Berlin,,10585.0,DE,True
Fit and Fight Euskirchen,boxing,6.7933392,50.6547339,"Mo-Fr 17:00-21:30; Sa,Su 14:00-18:00",+49 172 6664330,,Eifelring,Euskirchen,73,53879.0,DE,True
Movement Gym,,8.594603,49.5538471,,,https://www.movement-gym.com/,Werner-Heisenberg-Straße,Viernheim,,68519.0,DE,True
"Actic-Fitness im Hallenbad, Greven",fitness,7.6057017,52.0907154,,,,Am Hallenbad,Greven,3,48268.0,DE,True
Sportsfreund fitness Hamburg,fitness;yoga,10.1526717,53.5459392,Mo-Su 07:00-23:00,,https://sportsfreund-fitness-hamburg.de/,Willinghusener Weg,Oststeinbek,1,22113.0,DE,True
AOK-Gesundheitszentrum,,9.0027045,48.6883432,,,,Konrad-Zuse-Straße,Böblingen,14,71034.0,DE,True
CrossFit Friedrichshafen,crossfit,9.481783,47.6782843,,,https://crossfit-friedrichshafen.com/,Siemensstraße,Friedrichshafen,,88048.0,DE,True
Vitapark,fitness,10.9895282,50.1089309,,,,Am Kurpark,Bad Staffelstein,1,96231.0,DE,True
Prime Time fitness Westend,,8.6662969,50.1174902,,,,Liebigstraße,Frankfurt am Main,,60323.0,DE,True
Schlüsselmoment,,7.8200568,51.7140829,,,https://www.schluesselmoment-hamm.de,Barbarastraße,Hamm,,59073.0,DE,True
InJoy,,8.026139,50.8955854,,,https://www.injoy-siegen.de,Hauptmarkt,Siegen,1,57076.0,DE,True
Day Night Sports,fitness,8.0253035,50.8962994,24/7,,https://www.day-night-sports.de/siegen.html,Hauptmarkt,Siegen,11,57076.0,DE,True
,fitness,8.7915525,53.0880786,,,,Bürgermeister-Hildebrand-Straße,Bremen,,28217.0,DE,True
fitness4you,,9.2946453,47.7586123,Mo-Fr 08:00-21:30; Sa 09:00-17:00; Su 09:00-13:00,,https://fitness-bodensee.club/standorte/salem.html,Bahnhofstraße,Salem,108,88682.0,DE,True
MA-Sports,fitness;swimming,7.9975199,48.4925,,,https://gesundheitszentrum-durbach.de/,Almstraße,Durbach,49,77770.0,DE,True
Clever fit,fitness,8.2305856,50.0478986,,,,Hagenauer Straße,Wiesbaden,1,65203.0,DE,True
,fitness,13.6400743,51.0148718,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6400219,51.0148972,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6400852,51.014832,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6400525,51.0147908,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6399739,51.0147696,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6399096,51.0147833,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6398616,51.0148279,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6398845,51.014878,,,,Steilkurve,Freital,,1705.0,DE,True
,fitness,13.6399641,51.0149061,,,,Steilkurve,Freital,,1705.0,DE,True
Entspannt mit Yoga,yoga,13.3396573,52.4670632,"""Unterschiedlicher Kursplan""",,https://www.entspannt-mit-yoga.de/,Beckerstraße,Berlin,9,12157.0,DE,True
Hangeln,fitness,9.3384002,50.9720662,,,,Dornröschenweg,Allendorf,,34621.0,DE,True
Hockwenden,fitness,9.339924,50.9727723,,,,Dornröschenweg,Allendorf,,34621.0,DE,True
Drüber Drunter,fitness,9.3418287,50.9736468,,,,Dornröschenweg,Allendorf,,34621.0,DE,True
Balken heben,fitness,9.3369297,50.9714364,,,,Ruhlbach,Frielendorf,,34621.0,DE,True
Raum für Bewegung Quan Dao,kung_fu,13.3324358,52.4726259,,,https://www.quandao-raum.de/,Niedstraße,Berlin,12,12159.0,DE,True
,fitness,6.1892472,49.9740801,,,,Waldstraße,Waldhof-Falkenstein,,54673.0,DE,True
Pilates Sandra Rosic,,11.0416891,49.6577331,,,,Am Kreuzbach,Baiersdorf,12,91083.0,DE,True
FITSEVENELEVEN,,8.6242775,50.077484,Mo-Fr 06:00-23:00; Sa-Su 08:00-22:00,,https://fitseveneleven.de/,Straßburger Straße,Frankfurt am Main,,60528.0,DE,True
René H. Personal Trainer,,6.9419988,50.9351788,,,,Schaafenstraße,Köln,8,50676.0,DE,True
Beine heben,fitness,9.334897,50.9732558,,,,Ruhlbach,Frielendorf,,34621.0,DE,True
Hüpfen seitwärts,fitness,9.3338575,50.9712048,,,,L 3152,Frielendorf,,34621.0,DE,True
Klimmzüge,fitness,9.3347667,50.9714073,,,,Ruhlbach,Frielendorf,,34621.0,DE,True
Bockspringen,fitness,9.3388257,50.9798661,,,,Zum Silbersee,Allendorf,,34621.0,DE,True
Oberkörper heben,fitness,9.3335867,50.9759543,,,,Bruchäckerweg,Frielendorf,,34621.0,DE,True
Hand anschlagen,fitness,9.3355571,50.9772805,,,,Zum Silbersee,Allendorf,,34621.0,DE,True
Liegestütze,fitness,9.334633,50.974312,,,,Bruchäckerweg,Frielendorf,,34621.0,DE,True
Balancieren,fitness,9.3335718,50.9715221,,,,Ruhlbach,Frielendorf,,34621.0,DE,True
,fitness,9.3359159,50.9714207,,,,Ruhlbach,Frielendorf,,34621.0,DE,True
Klettern,fitness,9.3374685,50.9786157,,,,Zum Silbersee,Allendorf,,34621.0,DE,True
Vitasana,,7.0721939,50.9771137,,,https://www.vitasana-fitness.de/VITASANA,Dellbrücker Hauptstraße,Köln,102,51069.0,DE,True
fitbox,fitness,7.0718707,50.9774202,,,,Dellbrücker Hauptstraße,Köln,110,51069.0,DE,True
FitnessKing Gotha,,10.7217564,50.956158,24/7,,https://www.fitnessking.de/clubs/gotha.html,Friemarer Straße,Gotha,65,99867.0,DE,True
Sportkick EMS-Training,,11.3945345,53.5991805,,,,Grabenstraße,Schwerin,1,19061.0,DE,True
MYO LAB,,9.9621755,53.5998284,Mo-Fr 10:00-19:00; Sa 10:00-16:00,,https://myo-lab.de/,Vogt-Wells-Straße,Hamburg,8-10,22529.0,DE,True
CrossFit,multi,7.0525614,50.7392236,,,https://cfbn.de/,Bunsenstraße,Bonn,4,53121.0,DE,True
Zentrum für Bewegung,,12.4427546,51.0053475,"Mo-Fr 08:00-21:00; Sa 09:00-13:00; Su,PH off",+49 3447 510686,,Steinbergstraße,Altenburg,1,4600.0,DE,True
Smartfit,,7.445707,51.7711323,,,https://smartfit-ems.de/ems-luedinghausen/,Kirchstraße,Lüdinghausen,11,59348.0,DE,True
,fitness,9.3404122,50.9785871,,,,Silbersee,Allendorf,,34621.0,DE,True
,fitness,9.3405697,50.9787675,,,,Silbersee,Allendorf,,34621.0,DE,True
,fitness,9.3402807,50.9784701,,,,Aschenputtelweg,Allendorf,,34621.0,DE,True
,fitness,9.3406763,50.9785192,,,,Silbersee,Allendorf,,34621.0,DE,True
,fitness,9.3404486,50.9784248,,,,Aschenputtelweg,Allendorf,,34621.0,DE,True
M Pilates Studio,pilates,8.6814417,49.3825571,,,http://www.m-pilates-studio.de/,Felix-Wankel-Straße,Heidelberg,,69126.0,DE,True
Academy of Live e.V.,fitness,10.7934773,51.4996118,,,,Rautenstraße,Nordhausen,15,99734.0,DE,True
FitX,fitness,11.568342,48.1414863,24/7,,https://www.fitx.de/fitnessstudios/muenchen-lenbachplatz,Lenbachplatz,München,4,80333.0,DE,True
ProSana Gesundheitszentrum,fitness;exercise;yoga;gymnastics;trampoline,9.1691973,47.7690044,Mo-Th 08:00-21:30; Fr 08:00-19:00; Su 09:00-17:00,,https://www.prosana.fitness,Obertorstraße,Überlingen,28,88662.0,DE,True
Ronis Yogastudio,yoga,11.5599672,48.15117,,,https://thesanctuary.me/,Schleißheimer Straße,München,27,80333.0,DE,True
Studio 148 - Ausatmen. Einatmen.,yoga,11.5616546,48.151963,nach Vereinbarung,,https://www.einsvieracht.de/,Theresienstraße,München,148,80333.0,DE,True
Sportpark Gaildorf,,9.7628573,49.0012773,,,https://www.sportpark-gaildorf.de,Bahnhofstraße,Gaildorf,53,74405.0,DE,True
Yogablume,yoga,9.1917807,48.8967574,,,https://www.yogablume.com/kontakt/,Obere Marktstraße,Ludwigsburg,4,71634.0,DE,True
Yoga mit Petra,yoga,9.1294921,48.9598743,,,https://www.yogamitpetra.de,Hauptstraße,Bietigheim-Bissingen,8,74321.0,DE,True
Yoga Vidya Kiel,yoga,10.1481799,54.3103193,,,,Medusastraße,Kiel,,24143.0,DE,True
einfach Yoga,yoga,11.936617,48.4673558,"""Es werden Yoga-Kurse zu unterschiedlichen Zeiten angeboten.""",,https://einfach-yoga-moosburg.de/,Herrnstraße,Moosburg,8,85368.0,DE,True
Bodystreet,fitness,11.5818862,48.127103,Mo-Fr 10:00-19:00; Sa 10:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-in-der-au,Schweigerstraße,München,8,81541.0,DE,True
Pilatesstudio,,11.4139837,53.6287569,"""Termine nach Vereinbarung""",,,Schmiedestraße,Schwerin,12,19053.0,DE,True
Bodystreet,fitness,11.5401877,48.1456062,Mo-Fr 09:00-21:00; We 12:00-21:00; Sa 09:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-arnulfpark,Arnulfstraße,München,104a,80636.0,DE,True
Bodystreet,fitness,11.5571497,48.1274482,Mo-Fr 10:00-20:00; Sa 10:00-14:00,,,Kapuzinerstraße,München,11,80337.0,DE,True
Bodystreet Implerstraße,fitness,11.5485808,48.1178325,Mo-Fr 10:00-20:00; Th 09:30-20:00; Sa 10:00-16:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-implerstrasse,Implerstraße,München,59,81371.0,DE,True
Bodystreet,fitness,11.5592108,48.1469654,Mo-Fr 09:00-20:00; Sa 10:00-16:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-stiglmaierplatz,Brienner Straße,München,59,80333.0,DE,True
Bodystreet,fitness,11.5780233,48.1135289,Mo-Fr 08:00-21:00; Sa 09:00-15:00; Su off,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-giesing,Tegernseer Landstraße,München,103,81539.0,DE,True
Bodystreet,fitness,11.533463,48.114295,Mo 09:30-21:00; Tu-Fr 10:00-21:00; Th 07:00-21:00; Sa 10:00-16:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-passauerstrasse,Passauerstraße,München,24,81369.0,DE,True
Bodystreet,fitness,11.5660786,48.1549773,Mo-Fr 10:00-19:00; Sa 10:00-14:00,,,Görresstraße,München,10,80798.0,DE,True
Bodystreet,fitness,11.6108111,48.1515426,Mo 11:00-21:00; Tu-Th 09:00-21:00; Fr 09:00-20:00; Sa 09:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-bogenhausen,Menzelstraße,München,9,81679.0,DE,True
Bodystreet,fitness,11.6007683,48.1420072,"Mo,Fr 10:00-19:00; Tu,Th 08:30-19:00; We 10:00-20:00; Sa 09:00-14:00",,https://www.bodystreet.com/de/studio/bodystreet-muenchen-friedensengel,Ismaninger Straße,München,55,81675.0,DE,True
Bodystreet,fitness,11.5844995,48.1628269,Mo-Fr 09:00-20:00; Sa 10:00-16:00,,,Siegfriedstraße,München,9,80803.0,DE,True
Bodystreet,fitness,11.5030758,48.1266692,Mo-Fr 08:00-22:00; Sa 08:00-18:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-laim,Fürstenrieder Straße,München,149,80686.0,DE,True
Bodystreet,fitness,11.5081431,48.1530999,Mo-Fr 08:00-22:00; Sa 08:00-16:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-nymphenburg,Hirschgartenallee,München,26a,80639.0,DE,True
Bodystreet,fitness,11.4768656,48.115309,Mo-Tu 08:00-21:00; We 09:00-21:00; Th 12:00-21:00; Fr 09:00-20:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-grosshadern,Sauerbruchstraße,München,2,81377.0,DE,True
Bodystreet,fitness,11.5270746,48.1735121,Mo-Fr 08:30-20:30; Sa 09:30-13:30,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-moosach,Dachauer Straße,München,180,80992.0,DE,True
Bodystreet,fitness,11.64143,48.1262276,Mo-Fr 09:00-20:00; Sa 09:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-kreillerstrasse,Kreillerstraße,München,64,81673.0,DE,True
Bodystreet,fitness,11.5209845,48.0732818,"Mo,We 10:00-19:00; Th 08:00-12:00,16:00-20:00; Fr 09:00-18:00; Sa 09:00-12:00",,https://www.bodystreet.com/de/studio/bodystreet-muenchen-solln,Wolfratshauser Straße,München,207,81479.0,DE,True
Bodystreet Unterhaching,fitness,11.6188256,48.0594474,"Mo 10:00-19:00; Tu,Th 10:00-20:00; We 09:30-20:00; Fr 08:00-19:00; Sa 10:00-14:00",,https://www.bodystreet.com/de/studio/bodystreet-unterhaching,Hauptstraße,Unterhaching,59,82008.0,DE,True
Bodystreet,fitness,11.7072043,48.1121163,Mo-Fr 10:00-20:00; We 14:00-20:00; Sa 10:00-14:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-trudering,Wasserburger Landstraße,München,245,81827.0,DE,True
Bodystreet,fitness,11.529599,48.2154351,Mo-Fr 10:00-20:00; Sa 10:00-15:00,,https://www.bodystreet.com/de/studio/bodystreet-muenchen-feldmoching,Josef-Frankl-Straße,München,51,80995.0,DE,True
,fitness,10.8295483,48.2707099,,,,Kaltenbachweg,Bobingen,,86399.0,DE,True
topfit,,8.7483405,50.316678,Mo-Fr 09:00-22:00; Sa 09:00-18:00; Su 09:00-16:00,,,Pfingstweide,Friedberg (Hessen),3,61169.0,DE,True
Limitless,,7.6559076,51.6432426,,,https://limit-less.de/bergkamen,Zum Schacht III,Bergkamen,,59192.0,DE,True
,fitness,11.4059551,47.767337,,,,Hohenbirken,Bad Heilbrunn,,83670.0,DE,True
Body Street,,13.6796719,51.0995979,,,,Sidonienstraße,Radebeul,4,1445.0,DE,True
Akademie für Yoga Berlin,yoga,13.3259026,52.4726648,,,https://triyoga-akademie.de,Wilhelmshöher Straße,Berlin,5,12161.0,DE,True
ARAMIS Sportwelt,fitness;climbing;tennis;gymnastics;yoga;volleyball;billiards;squash;badminton;Federball;Tischtennis;ping-pong;table_tennis,8.8561877,48.5599311,Mo-Fr 06:00-23:00; Sa 09:00-14:00; Su 09:00-18:00,,https://aramis.de/sport-wellness/,Siedlerstraße,Nebringen,40-44,71126.0,DE,True
redfit,,7.9797457,53.1266169,,,,Bahnhofstraße,Edewecht,18,26188.0,DE,True
,fitness,11.7024766,48.0276687,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.701804,48.0274866,,,,Sportplatzstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7009357,48.0272534,,,,Sportplatzstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.6995744,48.0294176,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.6993076,48.0298247,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.6991292,48.0302077,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7009746,48.0294418,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7014741,48.0295965,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7004904,48.0302548,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7041677,48.030335,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7056751,48.029562,,,,Wächterhofstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.7033832,48.0288552,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.702038,48.0284014,,,,Luitpoldstraße,Höhenkirchen-Siegertsbrunn,,85635.0,DE,True
,fitness,11.370767,47.7564587,"Mo-Fr 10:00-20:00; Sa 10:00-14:00; PH off ||""nach Vereinbarung""",,https://www.bodystreet.com,Fischhaberstraße,Penzberg,,82377.0,DE,True
EasyFitness,,7.2088508,53.3863121,Mo-Fr 09:00-20:00,,,Auricher Straße,Emden,150,26721.0,DE,True
Bella Vitalis,,8.2202765,49.1476756,"Mo-Th 08:00-22:00,Fr 08:00-21:00,Sa-Su 09:00-18:00",,https://www.bella-vitalis.de/fitness-in-herxheim/,Untere Hauptstraße,Herxheim bei Landau/Pfalz,103,76863.0,DE,True
b-active EMS Training,,9.9457088,49.7923635,,,https://b-active-ems.de/,Rottendorfer Straße,Würzburg,,97072.0,DE,True
Donna Mobile,,13.3306922,52.4667964,,,https://www.donnamobile.de/,Rheinstraße,Berlin,46,12161.0,DE,True
Johnson Fitbness & Wellness,fitness,13.3289643,52.4645449,Mo-Fr 11:00-19:00; Sa 10:00-18:00,,https://www.johnsonfitness-shop.eu/,Schloßstraße,Berlin,130,12163.0,DE,True
Flow Fitness,,13.3370775,52.4702542,,,https://www.flowfitness.info/,Fregestraße,Berlin,11,12159.0,DE,True
Peronal Pilates,yoga;pilates,13.3231711,52.4723634,"""Termine nach Vereinbarung""",,,Wilhelmshöher Straße,Berlin,20,12161.0,DE,True
Bodybalance Fitness- & Yogaclub,fitness,10.8752779,53.9660891,"Mo-Fr 08:00-21:00, Sa-Su 09:00-15:00",,https://www.bodybalance.de/,Am Fahrenberg,Lübeck,,23570.0,DE,True
Gym37,,9.7648616,52.2696175,"Mo-Fr 08:00-22:00; Sa,Su 08:00-18:00",,,Schöneberger Straße,Pattensen,,30982.0,DE,True
,fitness,10.8824795,53.9749476,24/7,,,Helldahl,Lübeck,,23570.0,DE,True
Sportshouse4U,,7.6030996,51.1241162,Mo-Fr 08:00-22:00; Sa-Su 08:00-16:00,,https://www.sportshouse4u.com/,Kölner Straße,Kierspe,159,58566.0,DE,True
Verdura Fitness,,9.8774579,48.8489243,,,,Kirchgasse,Leinzell,4,73575.0,DE,True
Körperformen,fitness,8.595805,53.2235353,Mo-Fr 10:00-19:00; Sa 10:00-16:00,,,Am Markt,Schwanewede,22,28790.0,DE,True
GYM10 Zwickau - Fitness ab 10 EUR/Monat,fitness,12.4844913,50.7151766,24/7,,,Gutwasserstraße,Zwickau,3,8056.0,DE,True
,fitness,7.7089745,47.6066468,,,,Siebenbannsteinweg,Lörrach (Kernstadt),,79541.0,DE,True
,fitness,7.7116301,47.6067249,,,,Siebenbannsteinweg,Lörrach (Kernstadt),,79541.0,DE,True
,fitness,7.7136629,47.6072301,,,,Siebenbannsteinweg,Lörrach (Kernstadt),,79541.0,DE,True
,fitness,7.715584,47.6069117,,,,Siebenbannsteinweg,Lörrach (Kernstadt),,79541.0,DE,True
,fitness,7.7176267,47.6084341,,,,Oberer Bollhaldenweg,Lörrach,,79541.0,DE,True
,fitness,7.7146943,47.610764,,,,Oberer Bollhaldenweg,Lörrach,,79541.0,DE,True
,fitness,7.7110615,47.6112265,,,,Wolfshaldenweg,Lörrach (Kernstadt),,79541.0,DE,True
