@id,check_date:opening_hours,contact:city,contact:housenumber,contact:phone,contact:postcode,contact:street,leisure,name,official_name,opening_hours,ref:FR:SIRET,website,longitude,latitude,brand,brand:wikidata,contact:facebook,sport,access:covid19,addr:housenumber,addr:street,contact:instagram,contact:youtube,description,description:covid19,email,mobile,old_name,personal_trainer,sauna,start_date,wheelchair,website:booking,source,source:opening_hours,note,addr:city,addr:postcode,phone,sport_1,sport_2,contact:website,name:en,check_date,addr:country,internet_access,wikidata,addr:housename,operator,closed:name,closed:shop,fitness_station,name:ca,survey:date,access,brand:wikipedia,opening_hours:signed,addr:state,contact:email,postal_code,was:name,blind,check_date:currency:XBT,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,branch,swimming_pool,contact:country,addr:place,entrance,operator:type,description:en,brand:website,furniture,note:fr,level,payment:american_express,payment:cash,payment:maestro,payment:mastercard,payment:visa,stroller,wheelchair:entrance_width,wheelchair:step_height,fee,disused:office,ref:FR:NAF,shop,name:fr,contact:fax,ref:FR:SIREN,ref,short_name,source:ref:FR:SIRET,dance:style,dance:teaching,url,was:craft,was:description,direction,information,tourism,disused:tourism,opening_hours:reception,was:shop,not:brand:wikidata,wikipedia,facebook,ref:FR:sport_equip,alt_name,dispensing,fixme,ref:FR:FINESS,height:threshold,disused:leisure,image,air_conditioning,payment:visa_electron,charge,min_age,playground,recycling:computers,source:addr,source:addr:housenumber:ref,source:addr:version,contact:twitter,operator:wikidata,capacity,surface,layer,manufacturer,panoramax,name:br,source:name:br,name:pl,female,amenity,delivery:covid19,organic,payment:apple_pay,payment:diners_club,payment:jcb,mapillary,disused:shop,contact:unit,currency:EUR,payment:debit_cards,hammam,network,ref:FR:CRTA,source:position,lit,opening_hours:covid19,fax,material,model,club,backrest,fitness_station:elliptical_trainer,fitness_station:sit-up,disused,toilets,toilets:access,capacity:covid19,safety:mask:covid19,was:clothes,yoga,smoking,location,ref:vatin,roof:shape,ref:FR:MontfortCommunaute:OC,opening_date,name:de,contact:tiktok,shower,payment:cheque,payment:coins,payment:notes,colour,height,length,width,payment:contactless,payment:credit_cards,payment:google_pay,male,contact:mobile,long_name,leisure:for,healthcare,contact:place,contact:foursquare,contact:linkedin,ele,healthcare:speciality,membership,max_age,wikimedia_commons,inscription,fitness_station:horizontal_bar,fitness_station:horizontal_ladder,baby,disused:fitness_station,operator:ref:FR:SIREN,source:url,parcel_pickup,parcel_receiving,children,cafe,beauty,addr:floor,twitter,minheight,reservation,bar,not:name,was:leisure,route,distance,fitness_station:fly,fitness_station:pull_down,fitness_station:ab_twist,fitness_station:leg_press,fitness_station:leg_stretching,fitness_station:ski_swing,fitness_station:stepper,fitness_station:push-up,outdoor,internet_access:fee,fitness_station:captains_chair,fitness_station:rings,fitness_station:tire,fitness_station:wall_bars,picture,addr:full,ref:FR:DataES,owner,owner:type,source:image,payment:app,payment:cards,payment:mastercard_contactless,payment:visa_debit,bench,strapline,mode,instagram,office,source:date,map_size,map_type,payment:cb,payment:paypal,ref:FR:sport_inst,indoor,outdoor_seating,image:2,opening_hours:url,addr:block,website:fr,community_centre,workshop,building,access_simple
node/11393691717,,,,,,,fitness_station,,,,,,2.5506547,48.659386,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393691718,,,,,,,fitness_station,,,,,,2.5522811,48.6589866,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393691719,,,,,,,fitness_station,,,,,,2.5479849,48.6601812,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393691720,,,,,,,fitness_station,,,,,,2.5482657,48.6603324,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393691721,,,,,,,fitness_station,,,,,,2.5497971,48.659757,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393759774,,,,,,,fitness_centre,CrossFit Frankton,,"Mo-Th 07:00-14:00,16:15-21:15; Fr 07:00-14:00,16:15-21:00; Sa 09:15-12:45",83149815900019,https://www.crossfitfrankton.fr/,-0.692985,44.8793909,,,,crossfit,,5,Rue Jean-Baptiste Greuze,,,,,,,,,,,,,INSEE - 2025-02,,,Saint-Médard-en-Jalles,33160,+33 9 63 55 58 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13Z,,,,831498159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11393773652,,,,,,,fitness_centre,Vital Forme,,,52337331400039,,-0.3350399,49.1415231,,,,,,691,Boulevard Charles Cros,,,,,,,,,,2023-10-16,,,,,,Ifs,14123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11395924349,,,,,,,fitness_centre,ANAHATA,,Mo-Fr,,https://anahata-reyrieux.fr,4.8230154,45.9349549,,,,yoga;qi_gong,,270,Grande Rue,,,,,,,,,,,,,,,,Reyrieux,01600,06.15.03.82.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11396122848,,,,,,,fitness_centre,Iron Body Fit,,"Mo-Fr 10:00-14:00,16:00-20:00; Sa 09:00-13:00",,,-1.1386629,46.1635729,,,,,,,,,,,,la-rochelle@ironbodyfit.com,,,,,,,,,,,,,+33981436888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11396596883,,,,,,,fitness_centre,Yoga,,,,,-0.5640789,47.4778118,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11398063957,,,,,,,fitness_station,,,24/7,,,-1.1022897,45.9942235,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal_ladder,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11398063958,,,,,,,fitness_station,,,,,,-1.1017035,45.9937689,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Saute-mouton"" sur des poteaux",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11401329122,,,,,,,fitness_centre,Keepcool Annecy,,,,https://www.keepcool.fr/s/salle-de-sport-annecy,6.1102309,45.8944689,,,,,,,,,,,,,,,,,,,,,,,,,+33450052427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403226904,,,,,,,sports_centre,élément de sport pour trvailler les abdos,,24/7,,,3.4592773,46.169649,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403226905,,,,,,,fitness_centre,élément de sport en échelle,,24/7,,,3.4590073,46.169703,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403226906,,,,,,,fitness_centre,élément sport,,24/7,,,3.4591423,46.1697964,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403226907,,,,,,,fitness_centre,élément sport pour tractions,,24/7,,,3.4592638,46.1698493,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403414304,2024-09-15,,,,,,fitness_centre,Atlantonic Studio,,,,https://www.atlantonic.fr/,-1.1374685,46.1641099,,,,,,,,,,,,,,,,,,,,,,,,,+33546445293,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403419370,,,,,,,fitness_station,,,,,,2.5526928,48.9801583,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manivelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403430469,,,,,,,fitness_station,,,,,,2.5530121,48.9801072,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pédalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461669,,,,,,,fitness_station,,,,,,2.5523661,48.9802098,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plateau_d'équilibre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461671,,,,,,,fitness_station,,,,,,2.5507212,48.9809124,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rameur_libre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461769,,,,,,,fitness_station,,,,,,2.5514454,48.9803094,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,presse_à_pectoraux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461770,,,,,,,fitness_station,,,,,,2.5504908,48.9802286,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vélo_elliptique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461771,,,,,,,fitness_station,,,,,,2.5497338,48.9810818,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,presse_développé-couché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461869,,,,,,,fitness_station,,,,,,2.5491757,48.9799449,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,échelle_de_suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461969,,,,,,,fitness_station,,,,,,2.548879,48.98051,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ischio/quadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461970,,,,,,,fitness_station,,,,,,2.5492416,48.9807562,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dips/relevé_de_jambes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461972,,,,,,,fitness_station,,,,,,2.5516048,48.9808435,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vélo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403461973,,,,,,,fitness_station,,,,,,2.5520394,48.9809518,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,barres_parallèles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11403462269,,,,,,,fitness_station,,,,,,2.5525651,48.9814074,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,barres_d'étirements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11407178568,,,,,,,fitness_centre,Magicfit,,Mo-Fr 08:00-21:00; Sa-Su 09:00-14:00,,https://www.magicfit.fr/magicfit-hit-rouen/,1.0936337,49.4433153,,,,,,3,,,,,,contact.rouen@magicfit.fr,,,,,,,,,,,Rouen,76000,+33 2 35 07 11 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place du 19 Avril 1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11408004815,,,,,,,fitness_centre,ON AIR SEYNOD,,,,,6.0996584,45.884044,,,,,,153,Chemin de Golemme,,,,,,,,,,,,,,,,Annecy,74600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11408614428,,,,,,,fitness_centre,Basic-Fit,,"Mo-Fr 06:00-22:30, 09:00-19:00",,https://www.basic-fit.com/fr-fr/salle-de-sport/basic-fit-villiers-le-bel-avenue-des-entrepreneurs-08dbcaeda11a4394ae93e5f2a01752a7.html?utm_medium=yext&utm_source=gmb,2.3915516,49.0000164,Basic-Fit,Q40165577,,,,5,Avenue des Entrepreneurs,,,,,,,,,,,,,,,,Villiers-le-Bel,95400,+33366333344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11412169124,,,,,,,fitness_centre,Thalgo,,,,,7.0881468,43.6026057,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11412229526,,,,,,,fitness_station,,,24/7,,,6.6401523,43.4424741,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mairie de Roquebrune sur Argens,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11412995569,,Guipavas,15,+33 6 19 90 54 11,29490,Rue Danton,fitness_centre,Bodyhit Brest Guipavas Electrostimulation,,,,,-4.4196928,48.4114028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11414391880,,,,,,,fitness_centre,Wefit,,,,,2.9312268,47.4254705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11414472469,,,,,,,fitness_station,,,,,,6.0841927,43.2353218,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
